Line # ,id_code,fileName,x_localID,x_edhID,x_hispEpID,x_tmID,province,place_name_calc,geo_coords_calc,date_range_start,date_range_start_cert,date_range_end,date_range_end_cert,language,text_markup,text_canonical
101,1001972,2eac4c78.xml,HD011153,HD011153,,207677,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | M(arco) Adve(n)tinio | Fruendo M(arcus) Pub(licius(?)) | Adventus mil(es) leg(ionis) XXX U(lpiae) v(ictricis) p(iae) f(idelis) | et Batavinia | Romana pat|res p(ientissimi(?)) fil(io) men|sium XI | f(aciendum) c(uraverunt),dis manibvs marco adventinio frvendo marcvs pvblicivs adventvs miles legionis xxx vlpiae victricis piae fidelis et batavinia romana patres pientissimi filio mensivm xi faciendvm cvravervnt
102,1001979,2ecad3df.xml,EDCS-10500327,,,476977,Aquitania,Saint-Médard-la-Rochette,46.043348 2.146076,0,0,0,0,Latin,D(is) M(anibus) | et m(emoriae) Par|thiae((?)) Qu|artae,dis manibvs et memoriae parthiae qvartae
103,1001988,2ee515c7.xml,EDCS-12000515,,,477874,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | Blaesi,dis manibvs blaesi
104,1002034,2f8b0e8a.xml,EDCS-10400840,,,476164,Aquitania,Bordeaux,44.837368 -0.576144,201,1,250,1,Latin,D(is) M(anibus) et | memo<r=B>iae | Au<r=B>iliae S|[---]ae vixit | ann(os) XXXV | Sallustius((?)) coniugi | optim(a)e posuit,dis manibvs et memoriae avriliae sae vixit annos xxxv sallvstivs conivgi optimae posvit
105,1002083,30438e33.xml,EDCS-10401226,,,476592,Aquitania,Saintes,45.744175 -0.633389,0,0,0,0,Latin,D(is) M(anibus) | et m(emoriae) Iustini|i Pater|ni vete|rani l(egionis) p|ri(mae) Mine(rviae) | Au<r=G>(elia) Pot|entina | co(n)iugi | posuit,dis manibvs et memoriae ivstinii paterni veterani legionis primae minerviae avrelia potentina conivgi posvit
106,1002103,308e9157.xml,EDCS-10500023,HD058206,,208021,Aquitania,Poitiers,46.587417 0.342550,0,0,0,0,Latin,D(is) M(anibus) | et m(emoriae) Lic(iniae) | Senodonnae Lic(inius) | Paternus mo(numentum) sibi et | suis viv(u)<s=M> paravit,dis manibvs et memoriae liciniae senodonnae licinivs paternvs monvmentvm sibi et svis vivvs paravit
107,1002127,30da1b31.xml,EDCS-10401168,,,476523,Aquitania,Périgueux,45.187058 0.722008,0,0,0,0,Latin,D(is) M(anibus) | Iul(iae) Luguselvae uxoris et | Iul(i) Armeni et Iul(iae) Sacrinae | socerorum | Pomp(eius) Paternu[s,dis manibvs ivliae lvgvselvae vxoris et ivli armeni et ivliae sacrinae socerorvm pompeivs paternvs
108,1002129,30dde0e3.xml,EDCS-53503306,,,470219,Aquitania,Clermont-Ferrand,45.777168 3.082418,0,0,0,0,Latin,D(is) M(anibus),dis manibvs
109,1002157,3159f11b.xml,EDCS-10400904,,,476228,Aquitania,Bordeaux,44.837368 -0.576144,161,1,180,1,Latin,Fortunato Iuc() | d(is) M(anibus) | p(onendum(?)) c(uravit(?)),fortvnato ivc dis manibvs ponendvm cvravit
110,1002169,318c5e87.xml,EDCS-47200490,,,466650,Aquitania,Tulle,45.264674 1.767614,0,0,0,0,Latin,D(is) M(anibus),dis manibvs
111,1002188,31da7ab4.xml,EDCS-10500155,,,476812,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Sabi|nu,dis manibvs sabinv
112,1002199,3202f39c.xml,EDCS-10400773,,,476097,Aquitania,Bordeaux,44.837368 -0.576144,0,0,0,0,Latin,D(is) M(anibus) | Nemetogenae an|cillae publicae d(efunctae) | sic XXI et Apalaus|tro mar(i)t(o) | et Primitivo publ(ico),dis manibvs nemetogenae ancillae pvblicae defvnctae xxi et apalavstro marito et primitivo pvblico
113,1002219,323dd570.xml,EDCS-12000556,,,477912,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Scu[---]ta | [,dis manibvs scvta
114,1002253,32d36d33.xml,EDCS-10401259,,,476619,Aquitania,Saintes,45.744175 -0.633389,0,0,0,0,Latin,D(is) M(anibus) | Iul(ia) Belinia | M(arco) Terentio | Mariano | fil(io),dis manibvs ivlia belinia marco terentio mariano filio
115,1002260,32f4f476.xml,EDCS-10401016,,,476338,Aquitania,Bordeaux,44.837368 -0.576144,0,0,0,0,Latin,D(is) M(anibus) | et memoriae | T(iti) Se() Nobeae((?)) | d(e)f(uncti) an(norum) LXI,dis manibvs et memoriae titi se nobeae defvncti annorvm lxi
116,1002262,32fcb0be.xml,EDCS-10400603,,,475931,Aquitania,Belloc-Saint-Clamens,43.457187 0.433660,101,1,200,1,Latin,D(is) M(anibus) | C(ai) Antistii | Arulliani,dis manibvs cai antistii arvlliani
117,1002265,3305089.xml,EDCS-10500117,,,476777,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Iuniano,dis manibvs ivniano
118,1002301,33973720.xml,EDCS-10500192,,,476848,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | [---]M[---]O [,dis manibvs mo
119,1002340,343c55d8.xml,EDCS-10500551,,,477196,Aquitania,Beaulieu,45.128168 3.941517,0,0,0,0,Latin,D(is) M(anibus) | et me|mori|ae Lu|centi | an(norum) XXXI,dis manibvs et memoriae lvcenti annorvm xxxi
120,1002356,3481ba3f.xml,EDCS-10400964,,,476286,Aquitania,Bordeaux,44.837368 -0.576144,0,0,0,0,Latin,D(is) M(anibus) | maritu|s((?)) Penti|ceiuve((?)) | Verioce((?)) | d(efunctus) a(nnorum) XXV ux(or) | et soror | m(onumentum(?)) c(uraverunt(?)) d(e(?)) s(uo(?)),dis manibvs maritvs penticeivve verioce defvnctvs annorvm xxv vxor et soror monvmentvm cvravervnt de svo
121,1002398,3502fad8.xml,HD010693,HD010693,,207656,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) memoriae Aeliani Suadutionis c(ivis) B(iturigis) C(ubi)(?) a(nnorum) XXV,dis manibvs memoriae aeliani svadvtionis civis bitvrigis cvbi annorvm xxv
122,1002412,354217f7.xml,EDCS-10400850,,,476174,Aquitania,Bordeaux,44.837368 -0.576144,0,0,0,0,Latin,D(is) M(anibus) | I[---]I[---] | [---]MRCA | Muliae | [---]R[---]RED[---] | MI[---]I[---]A[---]C[---] | [---] an(n)or(um) X[---]R | [,dis manibvs ii mrca mvliae rred miiac annorvm xr
123,1002422,3578160d.xml,EDCS-10400990,,,476312,Aquitania,Bordeaux,44.837368 -0.576144,201,1,300,1,Latin,D(is) M(anibus) | et memoriiae Pub(liciae(?)) | Adiustae defu(nc)ta(e) | annorum LVII,dis manibvs et memoriiae pvbliciae adivstae defvnctae annorvm lvii
124,1002428,358ad20e.xml,EDCS-10500490,,,477138,Aquitania,Ispagnac,44.370562 3.535284,0,0,0,0,Latin,D(is) M(anibus) | Secund[---] | I[---] | Quin[---]IN | [---]S[---] | [---]Secund[us((?)),dis manibvs secvnd i qvinin s secvndvs
125,1002432,35924b24.xml,EDCS-10500216,,,476870,Aquitania,Baugy,47.081296 2.727556,0,0,0,0,Latin,Di(s) Ma(nibus) | Canti | Nam|mi,dis manibvs canti nammi
126,1002433,3598526b.xml,EDCS-12000455,,,477821,Aquitania,Bordeaux,44.837368 -0.576144,201,1,250,1,Latin,(1) D(is) M(anibus) (2) et memor(iae) | Polychroni | def(uncti) n(orum) XXXX | Thorybius p(osuit),dis manibvs et memoriae polychroni defvncti norvm xxxx thorybivs posvit
127,1002437,35ad5aed.xml,EDCS-10401051,,,476373,Aquitania,Bordeaux,44.837368 -0.576144,201,1,300,1,Latin,(1) D(is) M(anibus) (2) Victa,dis manibvs victa
128,1002439,35b6b80f.xml,EDCS-10500336,,,476986,Aquitania,Moutier-d'Ahun,46.090957 2.054127,0,0,0,0,Latin,D(is) M(anibus) | et mem|or(iae) Mar|cel(li) Ner|tini C(aius) Te() | Gen() T[---] | h(eres) ex t(estamento) f(ecit),dis manibvs et memoriae marcelli nertini caivs te gen t heres ex testamento fecit
129,1002452,35e1c9c.xml,EDCS-10500123,,,476782,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | Liberina,dis manibvs liberina
130,1002454,35e797b4.xml,EDCS-10500227,,,476878,Aquitania,Baugy,47.081296 2.727556,0,0,0,0,Latin,Dis Man(ibus) mem(oriae) Silvestri,dis manibvs memoriae silvestri
131,1002471,362122f0.xml,HD011144,HD011144,,207674,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,Dis M(anibus) Dometianus sic (a)n(norum) X[---],dis manibvs dometianvs annorvm x
132,1002487,365c03b.xml,EDCS-10500008,,,476673,Aquitania,Poitiers,46.587417 0.342550,0,0,0,0,Latin,D(is) M(anibus) | et m(emoriae) | G(ai!) F(lavi(?)) Sabini Cam|pani Teanensis | eq(uitis) R(omani) haruspici(s) | sui temporis sin|gulari q(ui) v(ixit) an(nos) LVIII | m(enses) V | d(ies) V | C(aius) F(lavius(?)) Sabinia|nus fil(ius) patri raris|simo et amantis|simo sic sibi fieri | antequam dece|dit rebus (h)umanis | ipse mandavit,dis manibvs et memoriae gai flavi sabini campani teanensis eqvitis romani harvspicis svi temporis singvlari qvi vixit annos lviii menses v dies v caivs flavivs sabinianvs filivs patri rarissimo et amantissimo sibi fieri anteqvam decedit rebvs hvmanis ipse mandavit
133,1002567,3777d9d7.xml,EDCS-10400896,,,476220,Aquitania,Bordeaux,44.837368 -0.576144,71,1,220,1,Latin,D(is) M(anibus) | Durnacus | an(norum) d(e)f(unctus) LXX,dis manibvs dvrnacvs annorvm defvnctvs lxx
134,1002568,37799e09.xml,EDCS-10500501,,,477149,Aquitania,Grèzes,44.512452 3.336919,0,0,0,0,Latin,D(is) M(anibus) | [,dis manibvs
135,1002570,3781f103.xml,EDCS-10400831,,,476155,Aquitania,Bordeaux,44.837368 -0.576144,201,1,300,1,Latin,D(is) M(anibus) | et me|mo(riae) Attiae | an(norum) XXX,dis manibvs et memoriae attiae annorvm xxx
136,1002572,37894e76.xml,EDCS-24500395,,,476407,Aquitania,Bordeaux,44.837368 -0.576144,0,0,0,0,Latin,D(is) M(anibus) | [,dis manibvs
137,1002581,37981565.xml,EDCS-10401038,,,476360,Aquitania,Bordeaux,44.837368 -0.576144,0,0,0,0,Latin,D(is) M(anibus) | Tarquiniae Fasti|nae M(arcus) Calvent(ius) | Sabinianus viv(us) | sibi et coniugi,dis manibvs tarqviniae fastinae marcvs calventivs sabinianvs vivvs sibi et conivgi
138,1002630,38387f28.xml,EDCS-10500127,,,476785,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | Marco,dis manibvs marco
139,1002670,38de4e87.xml,EDCS-47300148,,,477822,Aquitania,Bordeaux,44.837368 -0.576144,201,1,300,1,Latin,D(is) M(anibus) | et memo|riae | [---]c() Di|[---]a d(e)f(uncta) | ann(orum) LXV | mari|tus po(nendum) cu(ravit),dis manibvs et memoriae c dia defvncta annorvm lxv maritvs ponendvm cvravit
140,1002675,38ef9546.xml,HD010675,HD010675,,207650,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) R(- - -) | Silvini | an(norum) LXXV,dis manibvs r silvini annorvm lxxv
141,1002682,3911b747.xml,EDCS-10400936,,,476259,Aquitania,Bordeaux,44.837368 -0.576144,71,1,220,1,Latin,D(is) M(anibus) | Iul(ius) Siles((?)) | fil(ius) defu(nctus) | Ianuar(i)us | n(orum) LI | p(onendum) c(uravit),dis manibvs ivlivs siles filivs defvnctvs ianvarivs norvm li ponendvm cvravit
142,1002709,396a770.xml,EDCS-10401164,,,476519,Aquitania,Périgueux,45.187058 0.722008,0,0,0,0,Latin,D(is) M(anibus) | C(aio) Iul(io) C(ai) Iul(i) Ad|iutoris fil(io) | Quir(ina) Crescenti((?)) | [,dis manibvs caio ivlio cai ivli adivtoris filio qvirina crescenti
143,1002717,3984b3b5.xml,EDCS-13303040,HD015660,,207726,Aquitania,Bordères-Louron,42.871876 0.395036,0,0,0,0,Latin,D(is) M(anibus) O[---]co o(bitus) | patri Annus o(bitus(?)) et | Montanianus et S(en)ix|sio(?) fili ex amore | et pietate II(duo) viv(i) in | commune po|suerunt | et co(m)p(a)g(a)ni(?) Spar|ian(i)(?),dis manibvs oco obitvs patri annvs obitvs et montanianvs et senixsio fili ex amore et pietate iidvo vivi in commvne posvervnt et compagani spariani
144,1002744,3a19fce5.xml,HD051639,HD051639,,207976,Aquitania,Ussel,45.547313 2.309240,171,1,300,1,Latin,D(is) M(anibus) | et m(emoriae) | Marciani,dis manibvs et memoriae marciani
145,1002777,3aa394db.xml,EDCS-03000619,HD050279,,466513,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Acorra,dis manibvs acorra
146,1002806,3b02df89.xml,EDCS-10400963,,,476285,Aquitania,Bordeaux,44.837368 -0.576144,121,1,220,1,Latin,D(is) M(anibus) | Publi Ma|rci Her|merotis,dis manibvs pvbli marci hermerotis
147,1002807,3b0b738a.xml,EDCS-09401480,HD011141,,207673,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | Cantia,dis manibvs cantia
148,1002869,3c20b305.xml,EDCS-10500078,,,476741,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) m(emoriae) | Aetioni((?)) | Mamerci Lupi | filiae,dis manibvs memoriae aetioni mamerci lvpi filiae
149,1002903,3cae0028.xml,EDCS-10500298,,,476948,Aquitania,Limoges,45.833619 1.261105,0,0,0,0,Latin,D(is) M(anibus) | et memor(iae) | C(ai) Anni Togimari | Maevia Paulina | coniunx sibi et | suis viva posuit,dis manibvs et memoriae cai anni togimari maevia pavlina conivnx sibi et svis viva posvit
150,1002919,3cff060a.xml,EDCS-10400888,,,476212,Aquitania,Bordeaux,44.837368 -0.576144,201,1,250,1,Latin,D(is) M(anibus) | et memoria(e) | Cylleni | defunctus | an(norum) II,dis manibvs et memoriae cylleni defvnctvs annorvm ii
151,1002935,3d28033c.xml,EDCS-10400952,,,476275,Aquitania,Bordeaux,44.837368 -0.576144,201,1,250,1,Latin,(1) D(is) M(anibus) | et mem(oriae) | Iul(ia) Ter|tia de|funct(a) | annor(um) | XXXIII | Campa|nus con|iunx p(onendum) c(uravit) (2) et mem(oriae) | Primius | Campa|nus def(unctus) | n(orum) XX[---] | ipse sibi | paravit,dis manibvs et memoriae ivlia tertia defvncta annorvm xxxiii campanvs conivnx ponendvm cvravit et memoriae primivs campanvs defvnctvs norvm xx ipse sibi paravit
152,1002938,3d30f5ce.xml,EDCS-10500317,,,476967,Aquitania,Limoges,45.833619 1.261105,0,0,0,0,Latin,D(is) M(anibus) et | me(moriae) Tul|[li Li|berini,dis manibvs et memoriae tvlli liberini
153,1002945,3d6197dd.xml,EDCS-10500092,,,476754,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) Camelius an(norum) XX,dis manibvs camelivs annorvm xx
154,1002946,3d6a35e0.xml,EDCS-13303066,,,478674,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | Epistatus,dis manibvs epistatvs
155,1002962,3d91a862.xml,EDCS-09401479,HD011138,,207672,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) Ma(nibus) Aunil|la,dis manibvs avnilla
156,1003010,3e3e2556.xml,EDCS-46600814,,,466502,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) 3tiu[,dis manibvs tiv
157,1003014,3e4c3ef8.xml,EDCS-09401482,HD011147,,207675,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Eburni Iul(iani) an(norum) XLV,dis manibvs ebvrni ivliani annorvm xlv
158,1003031,3e90e55c.xml,EDCS-10401001,,,476323,Aquitania,Bordeaux,44.837368 -0.576144,201,1,300,1,Latin,D(is) M(anibus) | et memoriae | Sacrinae | def(unctae) n(orum) [,dis manibvs et memoriae sacrinae defvnctae norvm
159,1003060,3ef71a6b.xml,EDCS-10400799,,,476124,Aquitania,Bordeaux,44.837368 -0.576144,201,1,250,1,Latin,D(is) M(anibus) | et memoriae | Valeri Secun|di Ruteni de|functi an(norum) [---] | Secundinus | fil(ius) p(onendum) c(uravit),dis manibvs et memoriae valeri secvndi rvteni defvncti annorvm secvndinvs filivs ponendvm cvravit
160,1003070,3f11a434.xml,EDCS-10400555,,,475885,Aquitania,Tibiran-Jaunac,43.046813 0.544999,0,0,0,0,Latin,[D(is) M(anibus) | [,dis manibvs
161,1003086,3f4e3aec.xml,EDCS-10400854,,,476178,Aquitania,Bordeaux,44.837368 -0.576144,201,1,250,1,Latin,D(is) M(anibus) et mem(oriae) | Cassii Tiberii | d(efuncti) an(norum) LXV | filia et frat(er) p(onendum) c(uraverunt),dis manibvs et memoriae cassii tiberii defvncti annorvm lxv filia et frater ponendvm cvravervnt
162,1003116,3fd92555.xml,EDCS-10400902,,,476226,Aquitania,Bordeaux,44.837368 -0.576144,1,1,300,1,Latin,(1) D(is) M(anibus) (2) Festi|vae | def(unctae) an(norum) | XXIII Ta|luppa ma|rit(us) | p(onendum) c(uravit),dis manibvs festivae defvnctae annorvm xxiii talvppa maritvs ponendvm cvravit
163,1003124,3ff3bb04.xml,EDCS-46500918,,,466475,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | An[---] | Pium[,dis manibvs an pivm
164,1003129,400496e8.xml,EDCS-03500017,,,478332,Aquitania,Lectoure,43.934186 0.619826,0,0,0,0,Latin,D(is) M(anibus) | Sil[,dis manibvs sil
165,1003142,4032acb2.xml,HD010705,HD010705,,207660,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) Vebrumara,dis manibvs vebrvmara
166,1003187,4101511e.xml,EDCS-25601426,,,475471,Aquitania,Saintes,45.744175 -0.633389,0,0,0,0,Latin,D(is) M(anibus) | hoc loco corpus | meum igne | crematum ossa|que mea a marito,dis manibvs hoc loco corpvs mevm igne crematvm ossaqve mea a marito
167,1003218,41a718c4.xml,EDCS-10401004,,,476326,Aquitania,Bordeaux,44.837368 -0.576144,201,1,300,1,Latin,(1) D(is) M(anibus) | et m(emoriae) | L(ucius) Samonic(ius) Caedian(us) (2) Iul(iae) | Castr|ensis mar(it)us | cariss(imus) (3) Iul(iae) Victor|iae | m(a)r(it)ues,dis manibvs et memoriae lvcivs samonicivs caedianvs ivliae castrensis maritvs carissimvs ivliae victoriae maritves
168,1003229,41c3323b.xml,EDCS-10500195,,,476851,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,ARAD M() | RASIAM sit | omnia Ve|situas((?)) | Tansna((?)),arad m rasiam sit omnia vesitvas tansna
169,1003278,428e4de.xml,EDCS-10400982,,,476304,Aquitania,Bordeaux,44.837368 -0.576144,151,1,200,1,Latin,Posuit | d(is) M(anibus) | Pom(peiae(?)) Maritum(ae) | Iul(ius) Lentinus marit(us) | posuit,posvit dis manibvs pompeiae maritvmae ivlivs lentinvs maritvs posvit
170,1003281,429d9a8f.xml,HD019896,HD019896,,207778,Aquitania,Saint-Romain,45.728924 5.786683,0,0,0,0,Latin,D(is) M(anibus) | Sex(ti) Sammi Fir|mini M(arcus) Staius | Gemellus IIIIII|vir Aug(ustalis) pecu|niae sic suae sic,dis manibvs sexti sammi firmini marcvs staivs gemellvs iiiiiivir avgvstalis pecvniae svae
171,1003286,42b5818f.xml,EDCS-13303068,,,478675,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | Iopis | an(n)o(rum) | LXXX,dis manibvs iopis annorvm lxxx
172,1003356,43de10ee.xml,EDCS-10401236,,,476600,Aquitania,Saintes,45.744175 -0.633389,0,0,0,0,Latin,D(is) M(anibus) | memoriae | Ianuaris nat(ione) | XXXV | Nervius ann(orum) | manupretia|ri(i) bur(arii) c(ollegae) pos(uerunt),dis manibvs memoriae ianvaris natione xxxv nervivs annorvm manvpretiarii bvrarii collegae posvervnt
173,1003372,442002ca.xml,EDCS-10500151,,,476809,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) Rec() CA(),dis manibvs rec ca
174,1003389,447023fe.xml,EDCS-10400439,,,475765,Aquitania,Tibiran-Jaunac,43.046813 0.544999,0,0,0,0,Latin,D(is) M(anibus) | Secundo Mundi f(ilio) | Ingenua Calvini f(ilia) | uxor,dis manibvs secvndo mvndi filio ingenva calvini filia vxor
175,1003408,44cf7b50.xml,EDCS-10400485,,,475817,Aquitania,Cazeaux-de-Larboust,42.807397 0.530820,0,0,0,0,Latin,D(is) M(anibus) | Valeria Hermi|one marito | L(ucio) Titullio Antonio,dis manibvs valeria hermione marito lvcio titvllio antonio
176,1003413,44deb0a6.xml,EDCS-10701805,HD016001,,207738,Aquitania,Rieux,47.597907 -2.107936,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Sex(tus) Val|erius Lu|canus u|xori karissim|(a)e et Mon(3) tano fil(io) | et socr(a)e,dis manibvs sextvs valerivs lvcanvs vxori karissimae et mon tano filio et socrae
177,1003468,45c562c7.xml,HD050281,HD050281,,207949,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,D(is) M(anibus) | Mater|nus,dis manibvs maternvs
178,1003471,45d9f75c.xml,EDCS-10400517,,,475849,Aquitania,Bagnères-de-Luchon,42.791937 0.608840,0,0,0,0,Latin,D(is) M(anibus) | Hermogenes | Hermeti pa|tri Aevadi|a Secundi|nae matri,dis manibvs hermogenes hermeti patri aevadia secvndinae matri
179,1003484,460f466d.xml,EDCS-10500371,,,477019,Aquitania,Clermont-Ferrand,45.777168 3.082418,0,0,0,0,Latin,D(is) M(anibus) | L(ucio) Iulio | Cadgato | sive Tripond(io) | marmor(ario),dis manibvs lvcio ivlio cadgato sive tripondio marmorario
180,1003500,464e30cf.xml,EDCS-10400824,,,476148,Aquitania,Bordeaux,44.837368 -0.576144,1,1,300,1,Latin,D(is) M(anibus) | Q(uinto) Appio L(a)eli|ano Sancti|a Firma co(n)i|ugi pientis|simo de suo | p(osuit),dis manibvs qvinto appio laeliano sanctia firma conivgi pientissimo de svo posvit
181,1003506,46832302.xml,EDCS-10500097,,,476758,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Cesor,dis manibvs cesor
182,1003511,4690c778.xml,EDCS-10400865,,,476189,Aquitania,Bordeaux,44.837368 -0.576144,151,1,220,1,Latin,D(is) M(anibus) | Cintucn|atus d(e)f(unctus) an(norum) | XXX,dis manibvs cintvcnatvs defvnctvs annorvm xxx
183,1003568,476647f3.xml,EDCS-12000512,,,477872,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,(1) D(is) M(anibus) (2) Aterato,dis manibvs aterato
184,1003618,4832d227.xml,EDCS-10400839,,,476163,Aquitania,Bordeaux,44.837368 -0.576144,1,1,300,1,Latin,D(is) M(anibus) | Augusto | Cratini((?)) | Sin[,dis manibvs avgvsto cratini sin
185,1003669,491c9d85.xml,EDCS-10401256,,,476620,Aquitania,Saintes,45.744175 -0.633389,0,0,0,0,Latin,D(is) M(anibus) et | memor(iae) | Iul(ia) Musice | viva si|bi posu|it,dis manibvs et memoriae ivlia mvsice viva sibi posvit
186,1003673,49337559.xml,EDCS-10400845,,,476169,Aquitania,Bordeaux,44.837368 -0.576144,71,1,221,1,Latin,D(is) M(anibus) | Batru|sconi | Cobea | soro|r posui|t,dis manibvs batrvsconi cobea soror posvit
187,1003675,4936a45.xml,EDCS-09701072,,,475161,Aquitania,Limoges,45.833619 1.261105,0,0,0,0,Latin,D(is) | M(anibus) Do|nata|e Don|aticn|ae((?)) d(e) s(ua) p(osuit(?)),dis manibvs donatae donaticnae de sva posvit
188,1003678,4956b109.xml,EDCS-10400779,,,476103,Aquitania,Bordeaux,44.837368 -0.576144,176,1,220,1,Latin,D(is) M(anibus) | et m(emoriae) Val(eriae) Victori|nae civ(is) Aqu(ensis) | def(unctae) n(orum) LX | fili(i) eius p(onendum) c(uraverunt) et | sub ascia ded(icaverunt),dis manibvs et memoriae valeriae victorinae civis aqvensis defvnctae norvm lx filii eivs ponendvm cvravervnt et svb ascia dedicavervnt
189,1003692,49a1c0b9.xml,HD010690,HD010690,,207655,Aquitania,Bourges,47.082892 2.396579,0,0,0,0,Latin,[---]itori Stobis | D(is) Ma(nibus) | et memoria(e),itori stobis dis manibvs et memoriae
190,1003707,49dd1440.xml,EDCS-10400165,,,475504,Aquitania,Saint-Lizier,43.001948 1.137815,0,0,0,0,Latin,D(is) M(anibus) | C(aio) Iul(io(?)) Fus|ciano((?)) con|iugi caris(simo) | Iul(ia) Alpina ux|or,dis manibvs caio ivlio fvsciano conivgi carissimo ivlia alpina vxor
191,1003784,4aef1447.xml,EDCS-10500102,,,476763,Aquitania,Baugy,47.081296 2.727556,0,0,0,0,Latin,D(is) M(anibus) Adumen|us an(norum) XII,dis manibvs advmenvs annorvm xii
192,1003788,4b0acef4.xml,EDCS-10400827,,,476151,Aquitania,Bordeaux,44.837368 -0.576144,201,1,250,1,Latin,D(is) M(anibus) | memoriae Gai | Atili Roman(i) defu(ncti) | n(orum) III dieru(m) XXXV | Romulus p(ater) f(ilio) c(arissimo) p(osuit),dis manibvs memoriae gai atili romani defvncti norvm iii diervm xxxv romvlvs pater filio carissimo posvit
