Line # ,id_code,fileName,x_localID,x_edhID,x_hispEpID,x_tmID,province,place_name_calc,geo_coords_calc,date_range_start,date_range_start_cert,date_range_end,date_range_end_cert,language,text_markup,text_canonical
5771,1136395,72d3a43e.xml,HD001659,HD001659,22713,243139,Lusitania,Monforte,39.05318 -7.43689,71,1,130,1,Latin,D(is) M(anibus) s(acrum) M(arcus) Precci|us Quir(ina) Paetus  | n(rum) LXXV  | Preccia Vegeti f(ilia)  | Maxuma an(norum) XXX  | Preccia Paeti f(ilia) Paetil|la an(norum) XII  | Preccia Arco|nis f(ilia) Tusca an(norum) XXXV  | h(ic) s(iti) s(unt) s(it) v(obis) t(erra) l(evis),dis manibvs sacrvm marcvs preccivs qvirina paetvs nrvm lxxv preccia vegeti filia maxvma annorvm xxx preccia paeti filia paetilla annorvm xii preccia arconis filia tvsca annorvm xxxv hic siti svnt sit vobis terra levis
5837,1136977,cb7a3b24.xml,HD001662,HD001662,23604,242911,Lusitania,Tróia,38.49108 -8.90047,71,1,200,1,Latin,D(is) M(anibus)? s(acrum)  | Emerita ann(orum)  | LXV h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis)  | Matern--- f(aciendum)? c(uravit),dis manibvs sacrvm emerita annorvm lxv hic sita est sit tibi terra levis matern faciendvm cvravit
5734,1136109,48cdc43.xml,HD001665,HD001665,20471,239308,Lusitania,Tróia,38.49108 -8.90047,171,1,200,1,Latin,D(is) M(anibus) s(acrum)  | Liberius  | n(um) V  | h(ic) s(itus) e(st) t(erra) l(evis),dis manibvs sacrvm liberivs nvm v hic sitvs est terra levis
5725,1136018,3b6206bb.xml,HD001668,HD001668,23609,242914,Lusitania,Tróia,38.49108 -8.90047,171,1,200,1,Latin,D(is) M(anibus)  | Mersinae  | n(orum) VIIII  | h(ic) s(ita) e(st)  | s(it) t(ibi) t(erra) l(evis),dis manibvs mersinae norvm viiii hic sita est sit tibi terra levis
3747,1103675,6faa0ef1.xml,HD001822,HD001822,13856,233192,Hispania Citerior,Santo Tomé,38.026831 -3.100294,101,1,200,1,Latin,(1) D(is) M(anibus) s(acrum) (2) Cornelius Apol|la annorum | LXV pius in | suis h(ic) s(itus) e(st) s(it) | t(ibi) t(erra) l(evis) Afra | uxor et Apol|lonius filius pos(uerunt),dis manibvs sacrvm cornelivs apolla annorvm lxv pivs in svis hic sitvs est sit tibi terra levis afra vxor et apollonivs filivs posvervnt
1075,1033774,dea78bd.xml,HD001825,HD001825,3611,223389,Baetica,Jimena,37.84157 -3.4771,171,1,230,1,Latin,D(is) M(anibus) s(acrum) | Val(erius) Fir|manus | vixsit sic | an(nos) LX p(ius) | in su(is) h(ic) s(itus) s(it) | t(ibi) t(erra) l(evis),dis manibvs sacrvm valerivs firmanvs vixsit annos lx pivs in svis hic sitvs sit tibi terra levis
3984,1105960,e1da31ec.xml,HD001851,HD001851,6862,226781,Hispania Citerior,Valhermoso de la Fuente,39.56667 -2.01667,101,1,200,1,Latin,D(is) M(anibus) s(acrum) | Ae(miliae) Panthiae an(norum) | LXXX familia | [---]B[---]ENSIS | [---],dis manibvs sacrvm aemiliae panthiae annorvm lxxx familia bensis
3699,1103262,5a0bb25a.xml,HD001870,HD001870,18165,236843,Hispania Citerior,Barcelona,41.66667 2,151,1,250,1,Latin,D(is(?)) M(anibus) | [---]ALE[---] | [---]ECETA[---] | [---]RIOV[---] | [---] ded[---] | [---],dis manibvs ale eceta riov ded
3825,1104460,9765f2d0.xml,HD001876,HD001876,6675,226621,Hispania Citerior,Barcelona,41.66667 2,151,1,200,1,Latin,D(is) M(anibus) s(acrum) | L(ucio) Pecellio Aemilia|no P(apiria) Em(erita) an(norum) | XLVII h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis) | L(ucius) Pecellius Avi|tianus patri | f(aciendum) c(uravit),dis manibvs sacrvm lvcio pecellio aemiliano papiria emerita annorvm xlvii hic sitvs est sit tibi terra levis lvcivs pecellivs avitianvs patri faciendvm cvravit
3672,1102952,4a0a0083.xml,HD001885,HD001885,6739,226677,Hispania Citerior,Valera de Arriba,39.81667 -2.15,101,1,300,1,Latin,D(is) M(anibus) | [---]VOE((?))SV[---] | [---]SA[---] | [---]AIT E[---] | [---],dis manibvs voesv sa ait e
3760,1103816,77323fca.xml,HD002080,HD002080,17637,236354,Hispania Citerior,Rubí,41.49226 2.03305,151,1,200,1,Latin,D(is) M(anibus) | Clodio Urso | liberto bene merenti | M(arcus) Clodius Hyginus | et Clodia Gratilla | et sibi et suis fe(cerunt),dis manibvs clodio vrso liberto bene merenti marcvs clodivs hyginvs et clodia gratilla et sibi et svis fecervnt
7080,1145793,5d64dc60.xml,EDCS-08400381,HD002122,,213202,Narbonensis,Saint-Paul-Trois-Châteaux,44.349594 4.766302,101,1,200,1,Latin,D(is) M(anibus)  | T(iti) Carei  | Ianuaris,dis manibvs titi carei ianvaris
4947,1124100,96bcdf65.xml,HD002225,HD002225,,212654,Lugdunensis,Nuits-Saint-Georges,47.137985 4.950320,51,1,130,1,Latin,(1) D(is) M(anibus) (2) Natali Dousoni Rigtilla R[---],dis manibvs natali dovsoni rigtilla r
3552,1101891,13f6d69f.xml,HD002344,HD002344,13229,232582,Hispania Citerior,Viver,39.921303 -0.598154,101,1,200,1,Latin,(1) D(is) M(anibus) (2) Otacil(iae) Seran(a)e | n(orum) XVIII | Otacil(ius) Seranus | filiae naturali | et Otac(ilia) Chryso|polis filiae | pientissimae | h(ic) s(itae),dis manibvs otaciliae seranae norvm xviii otacilivs seranvs filiae natvrali et otacilia chrysopolis filiae pientissimae hic sitae
4027,1106333,f414054.xml,HD002356,HD002356,6835,226755,Hispania Citerior,Quintanadueñas,42.38494 -3.73533,71,1,130,1,Latin,D(is) M(anibus) | Clodia | Reburrina | marito | o(ptimo) p(osuit) s(epulcrum),dis manibvs clodia rebvrrina marito optimo posvit sepvlcrvm
4025,1106320,f393f180.xml,HD002359,HD002359,6837,226757,Hispania Citerior,Buniel,42.31197 -3.8223,0,0,0,0,Latin,(1) D(is) M(anibus) Carm (2) osi|ne | posuit coniugi cariss(i)m(o),dis manibvs carm osine posvit conivgi carissimo
3805,1104267,8db9c1e6.xml,HD002365,HD002365,6838,226758,Hispania Citerior,Buniel,42.31197 -3.8223,101,1,300,1,Latin,(1) D(is) M(anibus) | So[---] | NO[---] | TER[---] | [---] (2) D(is) M(anibus) | MTRICENI | [.]TERICE[---] | [---],dis manibvs so no ter dis manibvs mtriceni terice
3684,1103029,4e3dc369.xml,HD002398,HD002398,6846,226766,Hispania Citerior,Villafranca Montes de Oca,42.386504 -3.309364,71,1,200,1,Latin,D(is) M(anibus) | CAL[---]LAE|[---],dis manibvs callae
831,1032096,5b7009ce.xml,HD002399,HD002399,1972,221874,Baetica,Jaén,37.791929 -3.808119,201,1,330,1,Latin,D(is) M(anibus) s(acrum) | domino bene meren|ti mater et pater fili|o posuerunt qui def|un(c)tus est Remus in tr|imatu,dis manibvs sacrvm domino bene merenti mater et pater filio posvervnt qvi defvnctvs est remvs in trimatv
3809,1104275,8e22b539.xml,HD002401,HD002401,6847,226767,Hispania Citerior,Llano de Bureba,42.62435 -3.4589,101,1,300,1,Latin,D(is) M(anibus) s(acrum) | (S)ecur(us) s(uae) ux(ori) | me(renti) car(issimae) | Lupulae | pos(uit) me(renti) | an(norum) XXXV,dis manibvs sacrvm secvrvs svae vxori merenti carissimae lvpvlae posvit merenti annorvm xxxv
4015,1106278,f1cdf72a.xml,HD002485,HD002485,6856,226776,Hispania Citerior,Tarazona,41.902823 -1.725329,101,1,200,1,Latin,(1) D(is) M(anibus) s(acrum) (2) G(aius) M(arius) Lucr|etianus | et M(aria) Mariana | L(ucio) Valerio((?)) [---] | [---],dis manibvs sacrvm gaivs marivs lvcretianvs et maria mariana lvcio valerio
5859,1137104,dc56ced6.xml,HD002539,HD002539,20491,239318,Lusitania,Mérida,38.917216 -6.341213,101,1,200,1,Latin,(1) D(is) M(anibus) s(acrum)  (2) Iulia  | Caesiane sic  | an(norum) XXXVII h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis)  | Hector Cornel(iorum)  | uxori piissimae  | fec(it),dis manibvs sacrvm ivlia caesiane annorvm xxxvii hic sita est sit tibi terra levis hector corneliorvm vxori piissimae fecit
3723,1103457,645aef7d.xml,HD002739,HD002739,6719,226658,Hispania Citerior,Arróniz,42.58823 -2.09237,101,1,200,1,Latin,Dis Ma(nibus) | Festo Pa|lydino | an(norum) LXV Vernae | an(norum) XXXIII | Krauri(us)(?) et fil(- - -)(?) | et Aestius | f(aciendum) c(uraverunt),dis manibvs festo palydino annorvm lxv vernae annorvm xxxiii kravrivs et fil et aestivs faciendvm cvravervnt
3606,1102418,2f658817.xml,HD002761,HD002761,6832,226753,Hispania Citerior,Cimanes de la Vega,42.11646 -5.59851,101,1,300,1,Latin,D(is) M(anibus) s(acrum) | p(osuit) m(emoriam) c(oniugi) b(ene) | m(erenti) c(arissimo) r(arissimo) i(ncomparabili) | Iulia | Mariano | in an(nis) p(lus) | m(inus) L,dis manibvs sacrvm posvit memoriam conivgi bene merenti carissimo rarissimo incomparabili ivlia mariano in annis plvs minvs l
5879,1137303,f7ab9363.xml,HD002827,HD002827,20482,239310,Lusitania,Vila Nova de Ourém,39.6573 -8.57777,101,1,150,1,Latin,D(is) M(anibus) s(acrum)  | Priscino  | Prisci f(ilio)  | contube|rnales  | f(aciendum) c(uraverunt) s(it) t(ibi) t(erra) l(evis)  | venisti  | ave  | legisti  | vale,dis manibvs sacrvm priscino prisci filio contvbernales faciendvm cvravervnt sit tibi terra levis venisti ave legisti vale
3897,1105140,b9b58e1c.xml,HD002868,HD002868,8318,227841,Hispania Citerior,Mairos,41.82559 -7.33643,101,1,200,1,Latin,D(is) M(anibus) s(acrum) | Severa Severi|na Reburri Co[---] | Bu[---]|o mairit|o sic optim|o an(norum) | LXIII,dis manibvs sacrvm severa severina rebvrri co bvo mairito optimo annorvm lxiii
1061,1033681,d6be42f4.xml,HD002872,HD002872,1971,221873,Baetica,Jaén,37.791929 -3.808119,151,1,200,1,Latin,D(is) M(anibus) s(acrum) | Q(uintus) Ennius Nomin[---] | et Aemilia Augustina | Q(uinto) Ennio Iuveni filio | karissim(o) et dulciss(imo) | nobis anniculo et | dier(um) VIII h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm qvintvs ennivs nomin et aemilia avgvstina qvinto ennio ivveni filio karissimo et dvlcissimo nobis annicvlo et diervm viii hic sitvs est sit tibi terra levis
1659,1040689,89045797.xml,HD002898,HD002898,,208064,Belgica,Bavay,50.298389 3.794194,101,1,200,1,Latin,(1) Dis Manibus | L(uci) Val(eri) Secundi pat(ris) | et Val(eri) Vitalis fil(ii) | et Val(eri) Secundi fil(ii) | et Val(eriae) Luciferae fil(iae) (2) Dis Manib(us) | L(uci) Val(eri) Callisti,dis manibvs lvci valeri secvndi patris et valeri vitalis filii et valeri secvndi filii et valeriae lvciferae filiae dis manibvs lvci valeri callisti
7979,1149943,e8670cf5.xml,HD003059,HD003059,,213213,Narbonensis,Riez,43.817387 6.093344,101,1,200,1,Latin,D(is) M(anibus)  | M(arco) Iul(io)[---],dis manibvs marco ivlio
7841,1149337,d48877c4.xml,HD003075,HD003075,,213214,Narbonensis,Allemagne-en-Provence,43.782158 6.007670,101,1,200,1,Latin,D(is) M(anibus)  | Tiberio  | Mod[---]  | Sev[---]  | [---],dis manibvs tiberio mod sev
3714,1103377,5f6c284f.xml,HD003102,HD003102,6869,226788,Hispania Citerior,Pópulo,41.37403 -7.50302,171,1,231,1,Latin,D(is) M(anibus) s(acrum) | Reburria | Flavina [---] | [---]SV[---] | L[---] | anno|rum | XL,dis manibvs sacrvm rebvrria flavina sv l annorvm xl
7965,1149863,e5e3e035.xml,HD003111,HD003111,,213216,Narbonensis,Riez,43.817387 6.093344,101,1,200,1,Latin,D(is) M(anibus)  | M(arco) Iul(io) Gra|to  | Iulia Grata  | patri  | pientissimo v(iva) f(ecit),dis manibvs marco ivlio grato ivlia grata patri pientissimo viva fecit
717,1031474,27f456e3.xml,HD003159,HD003159,1955,221857,Baetica,Jaén,37.791929 -3.808119,101,1,200,1,Latin,D(is) M(anibus) s(acrum) | Q(uintus) Annius Q(uinti) l(ibertus) Annia|nus Patric(iensis) an(norum) | XX pius in suis | h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm qvintvs annivs qvinti libertvs annianvs patriciensis annorvm xx pivs in svis hic sitvs est sit tibi terra levis
722,1031494,2996c963.xml,HD003232,HD003232,1929,221832,Baetica,La Guardia de Jaén,37.741633 -3.692715,151,1,250,1,Latin,D(is) M(anibus) s(acrum) | F(- - -) Grap(h)icus | V(- - -) F(- - -) T(- - -) an(n)o(rum) X[---] | pius in s(uis) h(ic) s(itus) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm f graphicvs v f t annorvm x pivs in svis hic sitvs sit tibi terra levis
728,1031524,2bddd5eb.xml,HD004104,HD004104,1959,221861,Baetica,Jaén,37.791929 -3.808119,151,1,250,1,Latin,D(is) M(anibus) s(acrum) | L(ucius) Manilius | Fortunatus | Aurgitanus | annor(um) XVIII pius | in suos h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm lvcivs manilivs fortvnatvs avrgitanvs annorvm xviii pivs in svos hic sitvs est sit tibi terra levis
1019,1033412,c164f3c0.xml,HD004107,HD004107,1960,221862,Baetica,Jaén,37.791929 -3.808119,151,1,250,1,Latin,D(is) M(anibus) s(acrum) | Ful(via) Cn(aei) fil(ia) Proba | n(um) LXXV h(ic) s(ita) e(st) | s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm fvlvia cnaei filia proba nvm lxxv hic sita est sit tibi terra levis
5767,1136371,6f28623f.xml,HD004167,HD004167,20513,243681,Lusitania,Cárquere,41.08702 -7.95798,1,1,100,1,Latin,Rufinus  | Calaet(i) an(norum)  | LX (mensium) V (dierum) X a(mici) f(aciendum)  | c(uraverunt) D(is) M(anibus) s(acrum)  | s(it) t(ibi) t(erra) l(evis) h(ic) c(ubat),rvfinvs calaeti annorvm lx mensivm v diervm x amici faciendvm cvravervnt dis manibvs sacrvm sit tibi terra levis hic cvbat
5824,1136831,b3e1d5c7.xml,HD004286,HD004286,20333,243560,Lusitania,Abertura,39.24352 -5.81394,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Caecilia  | [---],dis manibvs sacrvm caecilia
5882,1137328,fa8c0555.xml,HD004334,HD004334,20520,243688,Lusitania,Cárquere,41.08702 -7.95798,50,1,100,1,Latin,D(is) M(anibus) s(acrum)  | Pen(tilius(?))  | LXXXI  | [---],dis manibvs sacrvm pentilivs lxxxi
1656,1040673,83fc675e.xml,HD004636,HD004636,,208067,Belgica,Trier,49.753735 6.646247,301,1,400,1,Latin,D(is) M(anibus) | hic fecit claro viguit qui | nomine semper | doctor Romani nobilis | eloquii | L(ucius) Terentius Iulianus qui et Concor|dius v(ir) p(erfectissimus) magister studiorum gram|maticus Latinus,dis manibvs hic fecit claro vigvit qvi nomine semper doctor romani nobilis eloqvii lvcivs terentivs ivlianvs qvi et concordivs vir perfectissimvs magister stvdiorvm grammaticvs latinvs
1079,1033799,e053130a.xml,HD004841,HD004841,2974,222765,Baetica,Cortijo de La Camila,37.055810 -4.391275,151,1,230,1,Latin,D(is) M(anibus) s(acrum) | L(ucius) Iunius | Barbarus | Ulisitanus | decurio | an(norum) XXII | [---],dis manibvs sacrvm lvcivs ivnivs barbarvs vlisitanvs decvrio annorvm xxii
1098,1033925,eb522427.xml,HD004862,HD004862,4117,223893,Baetica,Córdoba,37.884683 -4.779171,171,1,230,1,Latin,D(is) M(anibus) s(acrum) | Sempronio Dona|to cui et Lauricio | qui vixit annis XXVII | diebus [---] | pater filio pientissimo | h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm sempronio donato cvi et lavricio qvi vixit annis xxvii diebvs pater filio pientissimo hic sitvs est sit tibi terra levis
3926,1105437,c8f15a56.xml,HD004931,HD004931,6642,226593,Hispania Citerior,León,42.599677 -5.569203,101,1,150,1,Latin,D(is) Ma(nibus) | Lucretiae Ap|pae Intercati|ensis annorum | [---] T(itus) Semp|ronius[---],dis manibvs lvcretiae appae intercatiensis annorvm titvs sempronivs
3584,1102203,24238d67.xml,HD005015,HD005015,6588,226554,Hispania Citerior,Lugo,43.010615 -7.557011,201,1,230,1,Latin,D(is) M(anibus) | Philtates | ornatricis | C[---]iae | Cattunillae | c(larissimae) f(eminae) | domo August(is) | Taurinis | conservi | eius,dis manibvs philtates ornatricis ciae cattvnillae clarissimae feminae domo avgvstis tavrinis conservi eivs
5787,1136533,8669ed7f.xml,HD005053,HD005053,20375,239249,Lusitania,Évora,38.571729 -7.908487,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Q(uintus) Iulius Iuli|anus an(norum) XV  | h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis)  | Iulia Marci|ana et Iulius  | Vernac(u)lus he|redes p(onendum) c(uraverunt),dis manibvs sacrvm qvintvs ivlivs ivlianvs annorvm xv hic sitvs est sit tibi terra levis ivlia marciana et ivlivs vernacvlvs heredes ponendvm cvravervnt
5794,1136595,904fc8e1.xml,HD005059,HD005059,23735,239251,Lusitania,Évora,38.571729 -7.908487,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Vivennia Badia n(orum)  | LXXX Allia  | Nymphe fi|lia matri  | pientissi|mae f(aciendum) c(uravit) h(ic) s(ita)  | e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm vivennia badia norvm lxxx allia nymphe filia matri pientissimae faciendvm cvravit hic sita est sit tibi terra levis
7749,1148858,c552224c.xml,EDCS-09200685,HD005143,,213240,Narbonensis,Grenoble,45.194276 5.731634,101,1,200,1,Latin,D(is) M(anibus)  | Q(uinto) Iuventio  | Victoris et  | Paullinulae  | filio  | Cassiano  | bimo  | Q(uintus) Iuventius  | Victor,dis manibvs qvinto ivventio victoris et pavllinvlae filio cassiano bimo qvintvs ivventivs victor
283,1005515,6579e47e.xml,EDCS-10401308,HD005161,,207628,Aquitania,Saintes,45.744175 -0.633389,0,0,0,0,Latin,D(is) M(anibus) et | m(emoriae) Ap|rici I|A[---]I,dis manibvs et memoriae aprici iai
2562,1059838,3ef10be2.xml,HD005283,HD005283,,167282,Britannia,Lincoln,53.234863 -0.538436,51,1,410,1,Latin,Dis Man(ibus) s(acrum)  | [---] Mari[---]  | [---]nusi[---]  | [---]MOSA[.]  | annorum  | [---]curio  | [---]CV,dis manibvs sacrvm mari nvsi mosa annorvm cvrio cv
2530,1059488,2c19c440.xml,HD005289,HD005289,,167223,Britannia,Caerleon,51.615173 -2.959245,71,1,300,1,Latin,D(is) M(anibus)  | Valeri Verecundi  | vet(erani) leg(ionis) II Aug(ustae) vixit  | an(nos) LXX Onerata coniugi  | f(ecit),dis manibvs valeri verecvndi veterani legionis ii avgvstae vixit annos lxx onerata conivgi fecit
2880,1067926,EDCS-09301080.xml,EDCS-09301080,HD005334,,167339,Britannia,Brougham,54.649681 -2.727271,71,1,300,1,Latin,D(is) M(anibus)  | [---]alis vixit  | annos LXXX  | [---]S a(v)unc(ulo)  | titulum posu(it),dis manibvs alis vixit annos lxxx s avvncvlo titvlvm posvit
5728,1136064,4195531.xml,HD005403,HD005403,20371,239245,Lusitania,Évora,38.571729 -7.908487,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Calpurn(ia)  | Titi filia Rufinia|na vix(it) an(nos)  | XXXIII pos(uit)  | C(a)ecia Pris|ca fili(a)e pi|ent(issimae) h(ic) s(ita) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm calpvrnia titi filia rvfiniana vixit annos xxxiii posvit caecia prisca filiae pientissimae hic sita sit tibi terra levis
5876,1137258,f223f2cb.xml,HD005406,HD005406,20372,239246,Lusitania,Évora,38.571729 -7.908487,0,0,0,0,Latin,D(is) M(anibus) Corneliae  | L(uci) f(iliae) Maxumae  | Cornelius Valens  | maritus Valeria  | Amoena soror f(aciendum) c(uraverunt),dis manibvs corneliae lvci filiae maxvmae cornelivs valens maritvs valeria amoena soror faciendvm cvravervnt
5709,1135831,1d226322.xml,HD005409,HD005409,20373,239247,Lusitania,Évora,38.571729 -7.908487,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Iunia Tyc|he annor|um LIIII h(ic) s(ita) e(st) s|it tibi ter(r)a lev|is Calpurnius  | Marcianus ux(ori) merentissim(a)e f(aciendum) c(uravit),dis manibvs sacrvm ivnia tyche annorvm liiii hic sita est sit tibi terra levis calpvrnivs marcianvs vxori merentissimae faciendvm cvravit
5781,1136482,7eba5966.xml,HD005412,HD005412,23725,239248,Lusitania,Évora,38.571729 -7.908487,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Iu(lia)  | Norbana  | Emer(itensis) an(norum)  | XXXV h(ic) s(ita)  | e(st) s(it) t(ibi) t(erra) l(evis) Fun|danus uxo(ri) p(ientissimae) f(aciendum) c(uravit),dis manibvs sacrvm ivlia norbana emeritensis annorvm xxxv hic sita est sit tibi terra levis fvndanvs vxori pientissimae faciendvm cvravit
1697,1041163,EDCS-09001534.xml,EDCS-09001534,HD005422,,208074,Belgica,Amiens,49.894067 2.295753,0,0,0,0,Latin,(1) D(is) M(anibus) | Satriae | Cratiae | q(uae) vixit | annis XVIII | m(ensibus) X diebus | IIII Gelos pater | filiae caris|sim(a)e fecit (2) Consida | NVVLTAB,dis manibvs satriae cratiae qvae vixit annis xviii mensibvs x diebvs iiii gelos pater filiae carissimae fecit consida nvvltab
1054,1033647,d43bfd04.xml,HD005663,HD005663,1066,221021,Baetica,Jimena de la Frontera,36.43517 -5.45387,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | Iunia Polyti|ma an(norum) XXVIII | h(oc) l(oco) s(epulta est(?)) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm ivnia polytima annorvm xxviii hoc loco sepvlta est sit tibi terra levis
680,1031246,15b56f1b.xml,HD005666,HD005666,3120,222910,Baetica,Casilla Alta,36.94906 -4.97370,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | M(- - -) Marci lib|erta Secundina | an(norum) XXXIII p(ia) in s(uis) | h(ic) s(ita) <e=S>(st)#e(st)#S s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm m marci liberta secvndina annorvm xxxiii pia in svis hic sita est sit tibi terra levis
7508,1147770,a0a3b3b.xml,HD005683,HD005683,,213249,Narbonensis,Puimoisson,43.863426 6.127004,0,0,0,0,Latin,D(is) M(anibus)  | Neroni  | civi  | Balato(niensi(?))  | memoriam (a)e|teternalem  | viv(u)s sibi fe|cit,dis manibvs neroni civi balatoniensi memoriam aeteternalem vivvs sibi fecit
1070,1033742,dbbd787.xml,HD005684,HD005684,3113,222903,Baetica,Cortijo del Tajo,36.967324 -4.944165,171,1,230,1,Latin,D(is) M(anibus) s(acrum) | [---]us Calpur|ni[.] Fortuna|t[.] [] | [---],dis manibvs sacrvm vs calpvrni fortvnat
940,1032806,915d41b4.xml,HD005690,HD005690,3084,222875,Baetica,Fuente de Piedra,37.13526 -4.73,201,1,250,1,Latin,(1) D(is) M(anibus) s(acrum) (2) D(is) M(anibus) s(acrum) | Flavius Sex|tio anno|rum XXVIII | pius in suis | s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm dis manibvs sacrvm flavivs sextio annorvm xxviii pivs in svis sit tibi terra levis
1035,1033485,c7d94961.xml,HD005693,HD005693,5968,225564,Baetica,Málaga,36.719658 -4.420163,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | Grattius | Nati(v)us an(norum) XVII pi|us in suis hi(c) s(itus) e(st) s(it) t(ibi) | t(erra) l(evis),dis manibvs sacrvm grattivs nativvs annorvm xvii pivs in svis hic sitvs est sit tibi terra levis
7338,1146991,85e4fc48.xml,HD005734,HD005734,,213250,Narbonensis,Valence,44.929811 4.889886,0,0,0,0,Latin,D(is)? M(anibus)  | in honorem  | M(arc--) Bucc[---]  | Galerianus  | omnib(us) honoribus apud suos  | functi sacerdotis ad aram  | Caes(aris) n(ostri) trium provinciarum  | Galliarum Luguduni flami|nis divorum eodemq(ue) tempo|re sacerdotis  | [---],dis manibvs in honorem marc bvcc galerianvs omnibvs honoribvs apvd svos fvncti sacerdotis ad aram caesaris nostri trivm provinciarvm galliarvm lvgvdvni flaminis divorvm eodemqve tempore sacerdotis
